R:A::C:P,0,1 3 5,2 4 6
0,0.3939393939393939,0.15789473684210525,0.1388888888888889
1 3 5,0.45454545454545453,0.6140350877192983,0.4722222222222222
2 4 6,0.15151515151515152,0.22807017543859648,0.3888888888888889
