R:A::C:P,0,1 2 4,3,5 6
0,0.053231939163498096,0.051330798479087454,0.011406844106463879,0.013307984790874524
1 2 4,0.16539923954372623,0.32509505703422054,0.0779467680608365,0.11787072243346007
3,0.005703422053231939,0.026615969581749048,0.009505703422053232,0.022813688212927757
5 6,0.022813688212927757,0.049429657794676805,0.019011406844106463,0.028517110266159697
