R:A::C:P,0,1 2 4,3,5 6
0,0.4117647058823529,0.39705882352941174,0.08823529411764706,0.10294117647058823
1 2 4,0.2409972299168975,0.47368421052631576,0.11357340720221606,0.17174515235457063
3,0.08823529411764706,0.4117647058823529,0.14705882352941177,0.35294117647058826
5 6,0.19047619047619047,0.4126984126984127,0.15873015873015872,0.23809523809523808
