R:A::C:P,0,1 2 4,3,5 6
0,0.2153846153846154,0.1134453781512605,0.0967741935483871,0.07291666666666667
1 2 4,0.6692307692307692,0.7184873949579832,0.6612903225806451,0.6458333333333334
3,0.023076923076923078,0.058823529411764705,0.08064516129032258,0.125
5 6,0.09230769230769231,0.1092436974789916,0.16129032258064516,0.15625
