R:A::C:P,0,1,2 4,3 5,6
0,0.2153846153846154,0.13953488372093023,0.09868421052631579,0.09734513274336283,0.044444444444444446
1,0.5153846153846153,0.5,0.4407894736842105,0.336283185840708,0.24444444444444444
2 4,0.15384615384615385,0.2558139534883721,0.2565789473684211,0.336283185840708,0.35555555555555557
3 5,0.06923076923076923,0.05813953488372093,0.125,0.168141592920354,0.17777777777777778
6,0.046153846153846156,0.046511627906976744,0.07894736842105263,0.061946902654867256,0.17777777777777778
