R:A::C:P,0 4 5,1,2 6,3
0 4 5,0.19543973941368079,0.15384615384615385,0.14207650273224043,0.19662921348314608
1,0.2719869706840391,0.43162393162393164,0.21584699453551912,0.19101123595505617
2 6,0.4543973941368078,0.36752136752136755,0.5655737704918032,0.5280898876404494
3,0.0781758957654723,0.04700854700854701,0.07650273224043716,0.08426966292134831
