R:A::C:P,0,1 5 6,2 4,3
0,0.48148148148148145,0.3333333333333333,0.18518518518518517,0.0
1 5 6,0.23809523809523808,0.4126984126984127,0.2222222222222222,0.12698412698412698
2 4,0.16129032258064516,0.25806451612903225,0.41935483870967744,0.16129032258064516
3,0.0,0.2,0.4,0.4
