R:A::C:P,0,1 6,2 5,3 4
0,0.2153846153846154,0.10687022900763359,0.10344827586206896,0.09166666666666666
1 6,0.5615384615384615,0.5038167938931297,0.46206896551724136,0.475
2 5,0.17692307692307693,0.26717557251908397,0.2413793103448276,0.36666666666666664
3 4,0.046153846153846156,0.12213740458015267,0.19310344827586207,0.06666666666666667
