R:A::C:P,0 1,2 4 5,3,6
0 1,0.1752873563218391,0.09482758620689655,0.02658045977011494,0.03017241379310345
2 4 5,0.09410919540229885,0.1343390804597701,0.05100574712643678,0.039511494252873564
3,0.020114942528735632,0.033045977011494254,0.010775862068965518,0.009339080459770116
6,0.0610632183908046,0.11709770114942529,0.039511494252873564,0.06321839080459771
