R:A::C:P,0 1,2 4 5,3,6
0 1,0.5,0.25,0.20786516853932585,0.21212121212121213
2 4 5,0.26844262295081966,0.3541666666666667,0.398876404494382,0.2777777777777778
3,0.05737704918032787,0.08712121212121213,0.08426966292134831,0.06565656565656566
6,0.17418032786885246,0.3087121212121212,0.3089887640449438,0.4444444444444444
