R:A::C:P,0 4 6,1,2 3,5
0 4 6,0.48698884758364314,0.11152416356877323,0.24907063197026022,0.1524163568773234
1,0.4776902887139108,0.2650918635170604,0.19160104986876642,0.06561679790026247
2 3,0.41379310344827586,0.16180371352785147,0.2917771883289125,0.13262599469496023
5,0.4375,0.125,0.3020833333333333,0.13541666666666666
