R:A::C:P,0 4 6,1,2 3,5
0 4 6,0.40809968847352024,0.2564102564102564,0.3872832369942196,0.4823529411764706
1,0.2834890965732087,0.43162393162393164,0.21098265895953758,0.14705882352941177
2 3,0.24299065420560748,0.2606837606837607,0.3179190751445087,0.29411764705882354
5,0.06542056074766354,0.05128205128205128,0.0838150289017341,0.07647058823529412
