R:A::C:P,0 4 6,1,2 3,5
0 4 6,0.1882183908045977,0.04310344827586207,0.09626436781609195,0.05890804597701149
1,0.1307471264367816,0.07255747126436782,0.05244252873563218,0.017959770114942528
2 3,0.11206896551724138,0.04382183908045977,0.07902298850574713,0.035919540229885055
5,0.03017241379310345,0.008620689655172414,0.020833333333333332,0.009339080459770116
