R:A::C:P,0 3,1,2 5,4,6
0 3,0.4268292682926829,0.10975609756097561,0.23170731707317074,0.14634146341463414,0.08536585365853659
1,0.3855421686746988,0.18674698795180722,0.15060240963855423,0.12650602409638553,0.15060240963855423
2 5,0.2653061224489796,0.17346938775510204,0.24489795918367346,0.12244897959183673,0.19387755102040816
4,0.21428571428571427,0.0,0.14285714285714285,0.5,0.14285714285714285
6,0.125,0.125,0.375,0.3125,0.0625
