R:A::C:P,0 5 6,1,2 4,3
0 5 6,0.45819935691318325,0.2863247863247863,0.3687150837988827,0.43258426966292135
1,0.25241157556270094,0.43162393162393164,0.24860335195530725,0.19101123595505617
2 4,0.21543408360128619,0.23504273504273504,0.2988826815642458,0.29213483146067415
3,0.07395498392282958,0.04700854700854701,0.08379888268156424,0.08426966292134831
