R:A::C:P,0 5 6,1,2 4,3
0 5 6,0.5080213903743316,0.11942959001782531,0.23529411764705882,0.13725490196078433
1,0.4120734908136483,0.2650918635170604,0.2335958005249344,0.08923884514435695
2 4,0.3850574712643678,0.15804597701149425,0.3074712643678161,0.14942528735632185
3,0.45098039215686275,0.10784313725490197,0.29411764705882354,0.14705882352941177
