R:A::C:P,0 3 6,1 4 5,2
0 3 6,0.12547528517110265,0.09505703422053231,0.043726235741444866
1 4 5,0.2338403041825095,0.20152091254752852,0.08935361216730038
2,0.09125475285171103,0.0741444866920152,0.045627376425855515
