R:A::C:P,0,1 5 6,2 4,3
0,0.3150684931506849,0.3698630136986301,0.2465753424657534,0.0684931506849315
1 5 6,0.1767337807606264,0.46308724832214765,0.24161073825503357,0.1185682326621924
2 4,0.14218009478672985,0.3886255924170616,0.33649289099526064,0.13270142180094788
3,0.08,0.44,0.3,0.18
