R:A::C:P,0 1,2 6,3 5,4
0 1,0.4702549575070821,0.22946175637393768,0.20113314447592068,0.09915014164305949
2 6,0.29432624113475175,0.2553191489361702,0.2765957446808511,0.17375886524822695
3 5,0.24299065420560748,0.2803738317757009,0.3364485981308411,0.14018691588785046
4,0.20512820512820512,0.3076923076923077,0.3076923076923077,0.1794871794871795
