R:A::C:P,0,1 5,2 4,3,6
0,0.3010752688172043,0.15476190476190477,0.10185185185185185,0.08108108108108109,0.09259259259259259
1 5,0.5483870967741935,0.4523809523809524,0.4166666666666667,0.5675675675675675,0.5185185185185185
2 4,0.12903225806451613,0.27380952380952384,0.3055555555555556,0.24324324324324326,0.3333333333333333
3,0.010752688172043012,0.05952380952380952,0.10185185185185185,0.08108108108108109,0.037037037037037035
6,0.010752688172043012,0.05952380952380952,0.07407407407407407,0.02702702702702703,0.018518518518518517
