R:A::C:P,0 2 4 5,1,3 6
0 2 4 5,0.38491048593350385,0.36752136752136755,0.3484042553191489
1,0.26342710997442453,0.43162393162393164,0.19680851063829788
3 6,0.3516624040920716,0.20085470085470086,0.45478723404255317
