R:A::C:P,0 2 4 5,1,3 6
0 2 4 5,0.21623563218390804,0.0617816091954023,0.09410919540229885
1,0.14798850574712644,0.07255747126436782,0.05316091954022988
3 6,0.19755747126436782,0.033764367816091954,0.12284482758620689
