R:A::C:P,0 6,1,2,3 4,5
0 6,0.12284482758620689,0.039511494252873564,0.033764367816091954,0.08548850574712644,0.05244252873563218
1,0.09482758620689655,0.07255747126436782,0.028017241379310345,0.0603448275862069,0.017959770114942528
2,0.05531609195402299,0.035919540229885055,0.029454022988505746,0.05244252873563218,0.02442528735632184
3 4,0.031609195402298854,0.011494252873563218,0.022270114942528736,0.042385057471264365,0.017959770114942528
5,0.020114942528735632,0.008620689655172414,0.007183908045977011,0.023706896551724137,0.009339080459770116
