R:A::C:P,0 6,1,2,3 4,5
0 6,0.37831858407079644,0.23504273504273504,0.27976190476190477,0.3233695652173913,0.4294117647058823
1,0.2920353982300885,0.43162393162393164,0.23214285714285715,0.22826086956521738,0.14705882352941177
2,0.17035398230088494,0.21367521367521367,0.24404761904761904,0.1983695652173913,0.2
3 4,0.09734513274336283,0.06837606837606838,0.18452380952380953,0.16032608695652173,0.14705882352941177
5,0.061946902654867256,0.05128205128205128,0.05952380952380952,0.08967391304347826,0.07647058823529412
