R:A::C:P,0 6,1,2,3 4,5
0 6,0.36774193548387096,0.11827956989247312,0.1010752688172043,0.25591397849462366,0.15698924731182795
1,0.3464566929133858,0.2650918635170604,0.10236220472440945,0.2204724409448819,0.06561679790026247
2,0.28,0.18181818181818182,0.14909090909090908,0.26545454545454544,0.12363636363636364
3 4,0.25142857142857145,0.09142857142857143,0.17714285714285713,0.33714285714285713,0.14285714285714285
5,0.2916666666666667,0.125,0.10416666666666667,0.34375,0.13541666666666666
