R:A::C:P,0,1,2 6,3 5,4
0,0.4117647058823529,0.17647058823529413,0.17647058823529413,0.16176470588235295,0.07352941176470588
1,0.29646017699115046,0.1902654867256637,0.22566371681415928,0.168141592920354,0.11946902654867257
2 6,0.1554054054054054,0.16216216216216217,0.3108108108108108,0.25,0.12162162162162163
3 5,0.15,0.08333333333333333,0.31666666666666665,0.31666666666666665,0.13333333333333333
4,0.125,0.08333333333333333,0.4583333333333333,0.3333333333333333,0.0
