R:A::C:P,0,1 4,2 6,3 5
0,0.022988505747126436,0.017959770114942528,0.00646551724137931,0.005747126436781609
1 4,0.07183908045977011,0.1235632183908046,0.07255747126436782,0.05818965517241379
2 6,0.06321839080459771,0.1257183908045977,0.14870689655172414,0.14080459770114942
3 5,0.02442528735632184,0.03735632183908046,0.035201149425287355,0.04525862068965517
