R:A::C:P,0,1 4,2 6,3 5
0,0.43243243243243246,0.33783783783783783,0.12162162162162163,0.10810810810810811
1 4,0.22026431718061673,0.3788546255506608,0.22246696035242292,0.17841409691629956
2 6,0.13213213213213212,0.2627627627627628,0.3108108108108108,0.29429429429429427
3 5,0.1717171717171717,0.26262626262626265,0.2474747474747475,0.3181818181818182
