R:A::C:P,0,1 4,2 6,3 5
0,0.12598425196850394,0.0589622641509434,0.02459016393442623,0.022988505747126436
1 4,0.3937007874015748,0.4056603773584906,0.27595628415300544,0.23275862068965517
2 6,0.3464566929133858,0.41273584905660377,0.5655737704918032,0.5632183908045977
3 5,0.13385826771653545,0.12264150943396226,0.13387978142076504,0.1810344827586207
