R:A::C:P,0 3,1,2 4 5 6
0 3,0.1774891774891775,0.14285714285714285,0.1513647642679901
1,0.3939393939393939,0.47619047619047616,0.29528535980148884
2 4 5 6,0.42857142857142855,0.38095238095238093,0.5533498759305211
