R:A::C:P,0 2,1,3 4,5,6
0 2,0.28199052132701424,0.2948717948717949,0.22282608695652173,0.22941176470588234,0.20202020202020202
1,0.3104265402843602,0.43162393162393164,0.22826086956521738,0.14705882352941177,0.20202020202020202
3 4,0.13270142180094788,0.06837606837606838,0.16032608695652173,0.14705882352941177,0.09595959595959595
5,0.06398104265402843,0.05128205128205128,0.08967391304347826,0.07647058823529412,0.05555555555555555
6,0.2109004739336493,0.15384615384615385,0.29891304347826086,0.4,0.4444444444444444
