R:A::C:P,0 1 3,2 4 5,6
0 1 3,0.5816876122082585,0.31956912028725315,0.09874326750448834
2 4 5,0.45495495495495497,0.42117117117117114,0.12387387387387387
6,0.35805626598465473,0.41687979539641945,0.22506393861892582
