R:A::C:P,0,1 6,2 3 4 5
0,0.2153846153846154,0.10687022900763359,0.09811320754716982
1 6,0.5615384615384615,0.5038167938931297,0.4679245283018868
2 3 4 5,0.2230769230769231,0.3893129770992366,0.4339622641509434
