R:A::C:P,0,1 6,2 3 4 5
0,0.053231939163498096,0.026615969581749048,0.049429657794676805
1 6,0.13878326996197718,0.12547528517110265,0.23574144486692014
2 3 4 5,0.055133079847908745,0.09695817490494296,0.21863117870722434
