R:A::C:P,0 4 5,1,2,3 6
0 4 5,0.11406844106463879,0.030418250950570342,0.03231939163498099,0.04752851711026616
1,0.21482889733840305,0.0817490494296578,0.07604562737642585,0.057034220532319393
2,0.06844106463878327,0.03802281368821293,0.045627376425855515,0.058935361216730035
3 6,0.057034220532319393,0.013307984790874524,0.024714828897338403,0.039923954372623575
