R:A::C:P,0 3,1,2 5,4,6
0 3,0.5185185185185185,0.1111111111111111,0.18518518518518517,0.1111111111111111,0.07407407407407407
1,0.40350877192982454,0.12280701754385964,0.2543859649122807,0.11403508771929824,0.10526315789473684
2 5,0.3064516129032258,0.12903225806451613,0.2903225806451613,0.0967741935483871,0.1774193548387097
4,0.2727272727272727,0.0,0.18181818181818182,0.45454545454545453,0.09090909090909091
6,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0
