R:A::C:P,0,1 5,2,3 4 6
0,0.08502024291497975,0.024291497975708502,0.016194331983805668,0.044534412955465584
1 5,0.1417004048582996,0.08502024291497975,0.10121457489878542,0.1659919028340081
2,0.02834008097165992,0.05263157894736842,0.04048582995951417,0.09716599190283401
3 4 6,0.008097165991902834,0.020242914979757085,0.020242914979757085,0.06882591093117409
