R:A::C:P,0,1 6,2 5,3 4
0,0.4857142857142857,0.14285714285714285,0.11428571428571428,0.2571428571428571
1 6,0.2638888888888889,0.25,0.2222222222222222,0.2638888888888889
2 5,0.13157894736842105,0.18421052631578946,0.34210526315789475,0.34210526315789475
3 4,0.07142857142857142,0.07142857142857142,0.21428571428571427,0.6428571428571429
