R:A::C:P,0,1 6,2 5,3 4
0,0.1069182389937107,0.031446540880503145,0.025157232704402517,0.05660377358490566
1 6,0.11949685534591195,0.11320754716981132,0.10062893081761007,0.11949685534591195
2 5,0.031446540880503145,0.0440251572327044,0.08176100628930817,0.08176100628930817
3 4,0.006289308176100629,0.006289308176100629,0.018867924528301886,0.05660377358490566
