R:A::C:P,0 2,1 3 4 5,6
0 2,0.3900709219858156,0.46099290780141844,0.14893617021276595
1 3 4 5,0.3881278538812785,0.4657534246575342,0.1461187214611872
6,0.25,0.6875,0.0625
