R:A::C:P,0 2,1 3 4 5,6
0 2,0.3819444444444444,0.3651685393258427,0.3888888888888889
1 3 4 5,0.5902777777777778,0.5730337078651685,0.5925925925925926
6,0.027777777777777776,0.06179775280898876,0.018518518518518517
