R:A::C:P,0,1 6,2 4,3,5
0,0.43243243243243246,0.28378378378378377,0.17567567567567569,0.04054054054054054,0.06756756756756757
1 6,0.18264248704663213,0.3432642487046632,0.23834196891191708,0.11528497409326424,0.12046632124352331
2 4,0.13505747126436782,0.28448275862068967,0.3074712643678161,0.14942528735632185,0.1235632183908046
3,0.16666666666666666,0.23529411764705882,0.29411764705882354,0.14705882352941177,0.1568627450980392
5,0.17708333333333334,0.23958333333333334,0.25,0.19791666666666666,0.13541666666666666
