R:A::C:P,0,1 6,2 4,3,5
0,0.12598425196850394,0.04861111111111111,0.036312849162011177,0.016853932584269662,0.029411764705882353
1 6,0.5551181102362205,0.6134259259259259,0.5139664804469274,0.5,0.5470588235294118
2 4,0.18503937007874016,0.22916666666666666,0.2988826815642458,0.29213483146067415,0.2529411764705882
3,0.06692913385826772,0.05555555555555555,0.08379888268156424,0.08426966292134831,0.09411764705882353
5,0.06692913385826772,0.05324074074074074,0.0670391061452514,0.10674157303370786,0.07647058823529412
