R:A::C:P,0 4,1 6,2 3,5
0 4,0.2024793388429752,0.09322033898305085,0.11940298507462686,0.16666666666666666
1 6,0.49173553719008267,0.5889830508474576,0.4626865671641791,0.38235294117647056
2 3,0.2396694214876033,0.2457627118644068,0.3582089552238806,0.3333333333333333
5,0.06611570247933884,0.07203389830508475,0.05970149253731343,0.11764705882352941
