R:A::C:P,0 5,1 2 3,4,6
0 5,0.4148936170212766,0.4148936170212766,0.11702127659574468,0.05319148936170213
1 2 3,0.3288409703504043,0.49595687331536387,0.10512129380053908,0.07008086253369272
4,0.4166666666666667,0.3333333333333333,0.0,0.25
6,0.2702702702702703,0.2972972972972973,0.21621621621621623,0.21621621621621623
