R:A::C:P,0,1 3,2,4,5 6
0,0.3230769230769231,0.125,0.09090909090909091,0.16666666666666666,0.09090909090909091
1 3,0.5076923076923077,0.5,0.5681818181818182,0.4666666666666667,0.5
2,0.1076923076923077,0.25,0.22727272727272727,0.2,0.3409090909090909
4,0.015384615384615385,0.03125,0.045454545454545456,0.16666666666666666,0.022727272727272728
5 6,0.046153846153846156,0.09375,0.06818181818181818,0.0,0.045454545454545456
