R:A::C:P,0,1,2,3 5 6,4
0,0.12598425196850394,0.0811965811965812,0.041666666666666664,0.018315018315018316,0.031578947368421054
1,0.36220472440944884,0.43162393162393164,0.23214285714285715,0.1813186813186813,0.2631578947368421
2,0.15354330708661418,0.21367521367521367,0.24404761904761904,0.2032967032967033,0.17894736842105263
3 5 6,0.32677165354330706,0.25213675213675213,0.3869047619047619,0.5457875457875457,0.4421052631578947
4,0.031496062992125984,0.021367521367521368,0.09523809523809523,0.05128205128205128,0.08421052631578947
