R:A::C:P,0,1,2,3,4,5,6,7,p
0,0.4666666666666667,0.2,0.05,0.08333333333333333,0.05,0.016666666666666666,0.0,0.11666666666666667,0.016666666666666666
1,0.1927710843373494,0.3795180722891566,0.1144578313253012,0.060240963855421686,0.0783132530120482,0.006024096385542169,0.030120481927710843,0.09036144578313253,0.04819277108433735
2,0.13580246913580246,0.24691358024691357,0.30864197530864196,0.14814814814814814,0.037037037037037035,0.037037037037037035,0.04938271604938271,0.012345679012345678,0.024691358024691357
3,0.0,0.18181818181818182,0.13636363636363635,0.3181818181818182,0.18181818181818182,0.13636363636363635,0.045454545454545456,0.0,0.0
4,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.21428571428571427,0.42857142857142855,0.0,0.07142857142857142,0.0,0.0
5,0.23529411764705882,0.058823529411764705,0.058823529411764705,0.23529411764705882,0.11764705882352941,0.17647058823529413,0.11764705882352941,0.0,0.0
6,0.0,0.125,0.1875,0.25,0.25,0.0,0.0,0.1875,0.0
7,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2
p,0.25,0.16666666666666666,0.3333333333333333,0.0,0.0,0.08333333333333333,0.0,0.16666666666666666,0.0
