R:A::C:P,0,1 6,2 3 5,4
0,0.12598425196850394,0.04861111111111111,0.029069767441860465,0.031578947368421054
1 6,0.5551181102362205,0.6134259259259259,0.5058139534883721,0.5526315789473685
2 3 5,0.2874015748031496,0.3125,0.39147286821705424,0.33157894736842103
4,0.031496062992125984,0.02546296296296296,0.07364341085271318,0.08421052631578947
