R:A::C:P,0,1 6,2 3 5,4
0,0.43243243243243246,0.28378378378378377,0.20270270270270271,0.08108108108108109
1 6,0.18264248704663213,0.3432642487046632,0.3380829015544041,0.13601036269430053
2 3 5,0.1543340380549683,0.2854122621564482,0.427061310782241,0.1331923890063425
4,0.1095890410958904,0.1506849315068493,0.5205479452054794,0.2191780821917808
