R:A::C:P,0,1 3 5,2,4 6
0,0.43243243243243246,0.36486486486486486,0.0945945945945946,0.10810810810810811
1 3 5,0.21761658031088082,0.42487046632124353,0.11053540587219343,0.2469775474956822
2,0.14181818181818182,0.44727272727272727,0.14909090909090908,0.26181818181818184
4 6,0.12284482758620689,0.40086206896551724,0.1206896551724138,0.35560344827586204
