R:A::C:P,comedy,history,tragedy
comedy,0.7692307692307693,0.18181818181818182,0.2692307692307692
history,0.02564102564102564,0.5,0.19230769230769232
tragedy,0.20512820512820512,0.3181818181818182,0.5384615384615384
