R:A::C:P,0 2 5,1,3,4 6
0 2 5,0.3344594594594595,0.34615384615384615,0.34269662921348315,0.2706185567010309
1,0.2635135135135135,0.43162393162393164,0.19101123595505617,0.23195876288659795
3,0.08108108108108109,0.04700854700854701,0.08426966292134831,0.07216494845360824
4 6,0.32094594594594594,0.1752136752136752,0.38202247191011235,0.4252577319587629
