R:A::C:P,0 2 5,1,3,4 6
0 2 5,0.4449438202247191,0.18202247191011237,0.13707865168539327,0.23595505617977527
1,0.4094488188976378,0.2650918635170604,0.08923884514435695,0.23622047244094488
3,0.47058823529411764,0.10784313725490197,0.14705882352941177,0.27450980392156865
4 6,0.40948275862068967,0.08836206896551724,0.14655172413793102,0.35560344827586204
