R:A::C:P,0 2 5,1,3,4 6
0 2 5,0.14224137931034483,0.05818965517241379,0.04382183908045977,0.07543103448275862
1,0.11206896551724138,0.07255747126436782,0.02442528735632184,0.06465517241379311
3,0.034482758620689655,0.007902298850574713,0.010775862068965518,0.020114942528735632
4 6,0.13649425287356323,0.029454022988505746,0.04885057471264368,0.11853448275862069
