R:A::C:P,0,1 5,2 4,3 6
0,0.3230769230769231,0.13333333333333333,0.12162162162162163,0.09523809523809523
1 5,0.5384615384615384,0.4666666666666667,0.5135135135135135,0.4444444444444444
2 4,0.12307692307692308,0.28888888888888886,0.3108108108108108,0.3333333333333333
3 6,0.015384615384615385,0.1111111111111111,0.05405405405405406,0.12698412698412698
