R:A::C:P,0,1 5,2 4,3 6
0,0.08502024291497975,0.024291497975708502,0.03643724696356275,0.024291497975708502
1 5,0.1417004048582996,0.08502024291497975,0.15384615384615385,0.11336032388663968
2 4,0.032388663967611336,0.05263157894736842,0.0931174089068826,0.08502024291497975
3 6,0.004048582995951417,0.020242914979757085,0.016194331983805668,0.032388663967611336
