R:A::C:P,0,1 4,2 5 6,3
0,0.4117647058823529,0.25,0.25,0.08823529411764706
1 4,0.28,0.288,0.352,0.08
2 5 6,0.16666666666666666,0.28735632183908044,0.367816091954023,0.1781609195402299
3,0.08823529411764706,0.14705882352941177,0.6176470588235294,0.14705882352941177
