R:A::C:P,0,1 4,2 5 6,3
0,0.053231939163498096,0.03231939163498099,0.03231939163498099,0.011406844106463879
1 4,0.13307984790874525,0.13688212927756654,0.16730038022813687,0.03802281368821293
2 5 6,0.055133079847908745,0.09505703422053231,0.12167300380228137,0.058935361216730035
3,0.005703422053231939,0.009505703422053232,0.039923954372623575,0.009505703422053232
