R:A::C:P,0,1 4,2 5 6,3
0,0.2153846153846154,0.11805555555555555,0.08947368421052632,0.0967741935483871
1 4,0.5384615384615384,0.5,0.4631578947368421,0.3225806451612903
2 5 6,0.2230769230769231,0.3472222222222222,0.3368421052631579,0.5
3,0.023076923076923078,0.034722222222222224,0.11052631578947368,0.08064516129032258
