R:A::C:P,0,1 3 5 6,2 4
0,0.4666666666666667,0.35,0.18333333333333332
1 3 5 6,0.2398190045248869,0.47058823529411764,0.2895927601809955
2 4,0.12631578947368421,0.5263157894736842,0.3473684210526316
