R:A::C:P,0,1 3 5 6,2 4
0,0.3010752688172043,0.12,0.10185185185185185
1 3 5 6,0.5698924731182796,0.5942857142857143,0.5925925925925926
2 4,0.12903225806451613,0.2857142857142857,0.3055555555555556
