R:A::C:P,0,1,2,3,4,5,6,7,p
0,0.20588235294117646,0.14705882352941177,0.10294117647058823,0.08823529411764706,0.07352941176470588,0.058823529411764705,0.014705882352941176,0.14705882352941177,0.16176470588235295
1,0.12389380530973451,0.15486725663716813,0.11504424778761062,0.084070796460177,0.09734513274336283,0.0752212389380531,0.04424778761061947,0.13274336283185842,0.17256637168141592
2,0.02702702702702703,0.14414414414414414,0.17117117117117117,0.18018018018018017,0.07207207207207207,0.07207207207207207,0.06306306306306306,0.07207207207207207,0.1981981981981982
3,0.058823529411764705,0.08823529411764706,0.11764705882352941,0.14705882352941177,0.058823529411764705,0.20588235294117646,0.11764705882352941,0.029411764705882353,0.17647058823529413
4,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.041666666666666664,0.0,0.25,0.20833333333333334,0.0,0.25
5,0.19230769230769232,0.07692307692307693,0.038461538461538464,0.2692307692307692,0.23076923076923078,0.0,0.11538461538461539,0.0,0.07692307692307693
6,0.05405405405405406,0.08108108108108109,0.10810810810810811,0.08108108108108109,0.1891891891891892,0.10810810810810811,0.1891891891891892,0.10810810810810811,0.08108108108108109
7,0.42857142857142855,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285
p,0.22727272727272727,0.045454545454545456,0.18181818181818182,0.045454545454545456,0.09090909090909091,0.0,0.09090909090909091,0.18181818181818182,0.13636363636363635
