R:A::C:P,0,1 4,2 3 5,6
0,0.4117647058823529,0.25,0.3088235294117647,0.029411764705882353
1 4,0.28,0.288,0.364,0.068
2 3 5,0.15204678362573099,0.25146198830409355,0.49122807017543857,0.10526315789473684
6,0.16216216216216217,0.32432432432432434,0.2972972972972973,0.21621621621621623
